id,code,label
C18828564,C10055,Litigation
C18828564,C10056,Manors
C18828565,C10055,Litigation
C18828566,C10055,Litigation
C18828566,C10056,Manors
C18828567,C10055,Litigation
C18828567,C10013,Clothing
C18828568,C10055,Litigation
C18828569,C10055,Litigation
C18828570,C10055,Litigation
C18828571,C10055,Litigation
C18828572,C10055,Litigation
C18828573,C10055,Litigation
C18828573,C10056,Manors
C18828574,C10055,Litigation
C18828575,C10055,Litigation
C18828576,C10055,Litigation
C18828577,C10055,Litigation
C18828578,C10055,Litigation
C18828579,C10055,Litigation
C18828580,C10055,Litigation
C18828581,C10055,Litigation
C18828581,C10025,Debt
C18828582,C10055,Litigation
C18828582,C10056,Manors
C18828583,C10055,Litigation
C18828584,C10055,Litigation
C18828585,C10055,Litigation
C18828586,C10055,Litigation
C18828587,C10055,Litigation
C18828588,C10055,Litigation
C18828588,C10025,Debt
C18828589,C10059,Marriage and divorce
C18828589,C10055,Litigation
C18828590,C10055,Litigation
C18828590,C10076,Pardons
C18828591,C10055,Litigation
C18828592,C10055,Litigation
C18828593,C10055,Litigation
C18828594,C10055,Litigation
C18828595,C10055,Litigation
C18828596,C10055,Litigation
C18828596,C10056,Manors
C18828597,C10055,Litigation
C18828598,C10055,Litigation
C18828599,C10055,Litigation
C18828600,C10055,Litigation
C18828600,C10056,Manors
C18828601,C10055,Litigation
C18828602,C10055,Litigation
C18828602,C10022,Conveyancing
C18828603,C10059,Marriage and divorce
C18828603,C10055,Litigation
C18828604,C10055,Litigation
C18828604,C10025,Debt
C18828605,C10055,Litigation
C18828606,C10055,Litigation
C18828606,C10108,Trade and commerce
C18828607,C10055,Litigation
C18828608,C10055,Litigation
C18828609,C10055,Litigation
C18828610,C10055,Litigation
C18828610,C10056,Manors
C18828611,C10055,Litigation
C18828611,C10007,Banking
C18828611,C10022,Conveyancing
C18828612,C10055,Litigation
C18828613,C10055,Litigation
C18828614,C10055,Litigation
C18828615,C10055,Litigation
C18828616,C10055,Litigation
C18828616,C10056,Manors
C18828617,C10055,Litigation
C18828618,C10055,Litigation
C18828619,C10055,Litigation
C18828620,C10055,Litigation
C18828621,C10023,Crime
C18828621,C10055,Litigation
C18828622,C10055,Litigation
C18828622,C10056,Manors
C18828623,C10055,Litigation
C18828624,C10055,Litigation
C18828625,C10055,Litigation
C18828625,C10025,Debt
C18828626,C10055,Litigation
C18828627,C10055,Litigation
C18828628,C10055,Litigation
C18828629,C10055,Litigation
C18828630,C10055,Litigation
C18828630,C10077,Pay and pensions
C18828631,C10055,Litigation
C18828632,C10055,Litigation
C18828633,C10055,Litigation
C18828633,C10056,Manors
C18828634,C10055,Litigation
C18828635,C10131,Europe and Russia
C18828635,C10055,Litigation
C18828635,C10025,Debt
C18828636,C10055,Litigation
C18828636,C10056,Manors
C18828637,C10055,Litigation
C18828638,C10055,Litigation
C18829729,C10055,Litigation
C18829730,C10055,Litigation
C18829731,C10055,Litigation
C18829732,C10055,Litigation
C18829733,C10055,Litigation
C18829734,C10055,Litigation
C18829735,C10055,Litigation
C18829735,C10025,Debt
C18829736,C10055,Litigation
C18829737,C10055,Litigation
C18829738,C10055,Litigation
C18829738,C10040,Forestry
C18829739,C10055,Litigation
C18829740,C10055,Litigation
C18829741,C10055,Litigation
C18829742,C10055,Litigation
C18829742,C10025,Debt
C18829743,C10055,Litigation
C18829743,C10056,Manors
C18829744,C10055,Litigation
C18829745,C10055,Litigation
C18829745,C10056,Manors
C18829746,C10055,Litigation
C18829747,C10055,Litigation
C18829748,C10055,Litigation
C18829748,C10056,Manors
C18829749,C10055,Litigation
C18829750,C10055,Litigation
C18829751,C10055,Litigation
C18829751,C10056,Manors
C18829752,C10055,Litigation
C18829753,C10055,Litigation
C18829754,C10055,Litigation
C18829755,C10055,Litigation
C18829756,C10055,Litigation
C18829757,C10055,Litigation
C18829757,C10056,Manors
C18829758,C10055,Litigation
C18829759,C10055,Litigation
C18829760,C10055,Litigation
C18829761,C10055,Litigation
C18829762,C10055,Litigation
C18829762,C10056,Manors
C18829762,C10077,Pay and pensions
C18829763,C10059,Marriage and divorce
C18829763,C10055,Litigation
C18829764,C10055,Litigation
C18829764,C10052,Labour
C18829765,C10055,Litigation
C18829766,C10055,Litigation
C18829767,C10055,Litigation
C18829768,C10055,Litigation
C18829768,C10056,Manors
C18829769,C10055,Litigation
C18829769,C10056,Manors
C18829770,C10055,Litigation
C18829771,C10055,Litigation
C18829771,C10056,Manors
C18829772,C10055,Litigation
C18829772,C10077,Pay and pensions
C18829773,C10055,Litigation
C18829774,C10055,Litigation
C18829775,C10055,Litigation
C18829776,C10055,Litigation
C18829777,C10055,Litigation
C18829778,C10055,Litigation
C18829779,C10055,Litigation
C18829780,C10055,Litigation
C18829780,C10056,Manors
C18829781,C10055,Litigation
C18829781,C10056,Manors
C18829782,C10055,Litigation
C18829782,C10107,Tithes
C18829783,C10055,Litigation
C18829784,C10055,Litigation
C18829785,C10055,Litigation
C18829786,C10055,Litigation
C18829787,C10055,Litigation
C18829787,C10056,Manors
C18829788,C10055,Litigation
C18829788,C10056,Manors
C18829789,C10055,Litigation
C18829790,C10055,Litigation
C18829790,C10056,Manors
C18829790,C10077,Pay and pensions
C18829791,C10055,Litigation
C18829792,C10055,Litigation
C18829793,C10055,Litigation
C18829793,C10056,Manors
C18829794,C10055,Litigation
C18829795,C10055,Litigation
C18829796,C10055,Litigation
C18829796,C10025,Debt
C18829797,C10055,Litigation
C18829797,C10077,Pay and pensions
C18829798,C10055,Litigation
C18829799,C10055,Litigation
C18829800,C10055,Litigation
C18829800,C10056,Manors
C18829801,C10055,Litigation
C18829801,C10025,Debt
C18829802,C10055,Litigation
C18829802,C10056,Manors
C18829803,C10055,Litigation
C18829803,C10056,Manors
C18829804,C10055,Litigation
C18829805,C10055,Litigation
C18829805,C10025,Debt
C18829806,C10055,Litigation
C18829807,C10055,Litigation
C18829807,C10056,Manors
C18829808,C10055,Litigation
C18829808,C10056,Manors
C18829808,C10007,Banking
C18829808,C10022,Conveyancing
C18829809,C10055,Litigation
C18829809,C10056,Manors
C18829810,C10055,Litigation
C18829811,C10055,Litigation
C18829812,C10055,Litigation
C18829813,C10055,Litigation
C18829813,C10056,Manors
C18829814,C10055,Litigation
C18829814,C10056,Manors
C18829815,C10055,Litigation
C18829816,C10055,Litigation
C18829817,C10055,Litigation
C18829817,C10056,Manors
C18829818,C10055,Litigation
C18829819,C10055,Litigation
C18829819,C10056,Manors
C18829820,C10055,Litigation
C18829820,C10132,Ireland
C18829821,C10055,Litigation
C18829822,C10055,Litigation
C18829822,C10025,Debt
C18829823,C10055,Litigation
C18829823,C10025,Debt
C18829824,C10055,Litigation
C18829825,C10055,Litigation
C18829825,C10077,Pay and pensions
C18829826,C10055,Litigation
C18829826,C10025,Debt
C18829827,C10055,Litigation
C18829827,C10056,Manors
C18829828,C10059,Marriage and divorce
C18829828,C10055,Litigation
C18829829,C10055,Litigation
C18829830,C10055,Litigation
C18829830,C10056,Manors
C18829831,C10055,Litigation
C18829831,C10056,Manors
C18829831,C10036,Farming
C18829832,C10055,Litigation
C18829833,C10055,Litigation
C18829833,C10077,Pay and pensions
C18829834,C10055,Litigation
C18829835,C10055,Litigation
C18829836,C10055,Litigation
C18829836,C10107,Tithes
C18829837,C10055,Litigation
C18829838,C10055,Litigation
C18829838,C10025,Debt
C18829839,C10055,Litigation
C18829839,C10056,Manors
C18829840,C10055,Litigation
C18829841,C10055,Litigation
C18829842,C10055,Litigation
C18829843,C10055,Litigation
C18829843,C10056,Manors
C18829844,C10055,Litigation
C18829845,C10055,Litigation
C18829845,C10056,Manors
C18829846,C10055,Litigation
C18829847,C10055,Litigation
C18829847,C10107,Tithes
C18829848,C10055,Litigation
C18829849,C10055,Litigation
C18829849,C10025,Debt
C18829850,C10055,Litigation
C18829851,C10055,Litigation
C18829851,C10025,Debt
C18829852,C10055,Litigation
C18829853,C10055,Litigation
C18829853,C10025,Debt
C18829854,C10055,Litigation
C18829855,C10055,Litigation
C18829856,C10055,Litigation
C18829856,C10107,Tithes
C18829856,C10056,Manors
C18829857,C10055,Litigation
C18829857,C10025,Debt
C18829858,C10055,Litigation
C18829858,C10025,Debt
C18829859,C10055,Litigation
C18829859,C10040,Forestry
C18829860,C10055,Litigation
C18829861,C10055,Litigation
C18829862,C10055,Litigation
C18829863,C10055,Litigation
C18829864,C10055,Litigation
C18829865,C10055,Litigation
C18829866,C10055,Litigation
C18829866,C10056,Manors
C18829867,C10055,Litigation
C18829868,C10055,Litigation
C18829868,C10025,Debt
C18829869,C10055,Litigation
C18829870,C10055,Litigation
C18829870,C10056,Manors
C18829871,C10055,Litigation
C18829872,C10055,Litigation
C18829872,C10007,Banking
C18829872,C10022,Conveyancing
C18829873,C10055,Litigation
C18829874,C10055,Litigation
C18829875,C10055,Litigation
C18829875,C10025,Debt
C18836350,C10023,Crime
C18836350,C10055,Litigation
C18836351,C10055,Litigation
C18836352,C10055,Litigation
C18836353,C10055,Litigation
C18836353,C10056,Manors
C18836354,C10059,Marriage and divorce
C18836354,C10055,Litigation
C18836355,C10055,Litigation
C18836356,C10059,Marriage and divorce
C18836356,C10055,Litigation
C18836358,C10055,Litigation
C18836359,C10055,Litigation
C18836359,C10025,Debt
C18836360,C10055,Litigation
C18836361,C10055,Litigation
C18836361,C10025,Debt
C18836362,C10055,Litigation
C18836363,C10055,Litigation
C18836363,C10025,Debt
C18836364,C10055,Litigation
C18836364,C10013,Clothing
C18836365,C10055,Litigation
C18836365,C10025,Debt
C18836366,C10055,Litigation
C18836366,C10116,Wills and probate
C18836367,C10055,Litigation
C18836368,C10055,Litigation
C18836369,C10055,Litigation
C18836370,C10055,Litigation
C18836370,C10107,Tithes
C18836371,C10055,Litigation
C18836372,C10055,Litigation
C18836373,C10055,Litigation
C18836373,C10025,Debt
C18836374,C10055,Litigation
C18836374,C10056,Manors
C18836375,C10055,Litigation
C18836376,C10055,Litigation
C18836377,C10055,Litigation
C18836377,C10036,Farming
C18836378,C10055,Litigation
C18836379,C10055,Litigation
C18836380,C10055,Litigation
C18836381,C10055,Litigation
C18836382,C10055,Litigation
C18836383,C10055,Litigation
C18836384,C10055,Litigation
C18836385,C10055,Litigation
C18836385,C10056,Manors
C18836386,C10055,Litigation
C18836387,C10055,Litigation
C18836387,C10025,Debt
C18836388,C10055,Litigation
C18836389,C10055,Litigation
C18836390,C10055,Litigation
C18836391,C10055,Litigation
C18836392,C10055,Litigation
C18836393,C10055,Litigation
C18836394,C10055,Litigation
C18836395,C10131,Europe and Russia
C18836395,C10055,Litigation
C18836396,C10055,Litigation
C18836397,C10093,Religions
C18836397,C10055,Litigation
C18836398,C10055,Litigation
C18836399,C10055,Litigation
C18836400,C10055,Litigation
C18836401,C10055,Litigation
C18836402,C10055,Litigation
C18836403,C10055,Litigation
C18836404,C10055,Litigation
C18836404,C10056,Manors
C18836405,C10055,Litigation
C18836406,C10059,Marriage and divorce
C18836406,C10055,Litigation
C18836406,C10014,Coal
C18836407,C10055,Litigation
C18836407,C10025,Debt
C18836408,C10055,Litigation
C18836409,C10055,Litigation
C18836410,C10055,Litigation
C18836411,C10055,Litigation
C18836412,C10055,Litigation
C18836413,C10055,Litigation
C18836414,C10055,Litigation
C18836415,C10055,Litigation
C18836416,C10055,Litigation
C18836417,C10055,Litigation
C18836418,C10055,Litigation
C18836419,C10055,Litigation
C18836420,C10055,Litigation
C18836421,C10055,Litigation
C18836421,C10036,Farming
C18836422,C10055,Litigation
C18836423,C10055,Litigation
C18836424,C10055,Litigation
C18836425,C10055,Litigation
C18836425,C10056,Manors
C18836426,C10055,Litigation
C18836426,C10056,Manors
C18836427,C10055,Litigation
C18836488,C10055,Litigation
C18836488,C10056,Manors
C18836489,C10055,Litigation
C18836490,C10055,Litigation
C18836490,C10025,Debt
C18836491,C10055,Litigation
C18836491,C10036,Farming
C18836492,C10055,Litigation
C18836492,C10056,Manors
C18836493,C10055,Litigation
C18836493,C10077,Pay and pensions
C18836494,C10055,Litigation
C18836495,C10055,Litigation
C18836496,C10055,Litigation
C18836497,C10055,Litigation
C18836497,C10036,Farming
C18836498,C10055,Litigation
C18836499,C10055,Litigation
C18836500,C10055,Litigation
C18836500,C10056,Manors
C18836501,C10055,Litigation
C18836501,C10036,Farming
C18836502,C10055,Litigation
C18836503,C10055,Litigation
C18836504,C10055,Litigation
C18836505,C10055,Litigation
C18836505,C10056,Manors
C18836506,C10055,Litigation
C18836507,C10055,Litigation
C18836507,C10056,Manors
C18836508,C10055,Litigation
C18836509,C10055,Litigation
C18836509,C10025,Debt
C18836510,C10055,Litigation
C18836511,C10055,Litigation
C18836512,C10055,Litigation
C18836512,C10040,Forestry
C18836512,C10056,Manors
C18836513,C10055,Litigation
C18836514,C10055,Litigation
C18836514,C10056,Manors
C18836515,C10055,Litigation
C18836515,C10025,Debt
C18836516,C10055,Litigation
C18836516,C10056,Manors
C18836517,C10055,Litigation
C18836518,C10055,Litigation
C18836519,C10055,Litigation
C18836520,C10055,Litigation
C18836520,C10056,Manors
C18836521,C10055,Litigation
C18836522,C10055,Litigation
C18836522,C10056,Manors
C18836523,C10059,Marriage and divorce
C18836523,C10055,Litigation
C18836524,C10055,Litigation
C18836525,C10055,Litigation
C18836525,C10056,Manors
C18836526,C10055,Litigation
C18836527,C10055,Litigation
C18836527,C10056,Manors
C18836528,C10055,Litigation
C18836529,C10055,Litigation
C18836530,C10055,Litigation
C18836531,C10055,Litigation
C18836532,C10055,Litigation
C18836533,C10055,Litigation
C18836533,C10025,Debt
C18836534,C10055,Litigation
C18836535,C10055,Litigation
C18836536,C10055,Litigation
C18836537,C10055,Litigation
C18836537,C10025,Debt
C18836538,C10055,Litigation
C18836539,C10055,Litigation
C18836540,C10055,Litigation
C18836541,C10055,Litigation
C18836541,C10025,Debt
C18836542,C10055,Litigation
C18836543,C10055,Litigation
C18836543,C10025,Debt
C18836544,C10055,Litigation
C18836544,C10056,Manors
C18836545,C10055,Litigation
C18836545,C10107,Tithes
C18836546,C10055,Litigation
C18836547,C10055,Litigation
C18836547,C10056,Manors
C18836548,C10055,Litigation
C18836548,C10107,Tithes
C18836428,C10055,Litigation
C18836428,C10056,Manors
C18836429,C10055,Litigation
C18836429,C10025,Debt
C18836430,C10055,Litigation
C18836430,C10056,Manors
C18836431,C10055,Litigation
C18836431,C10107,Tithes
C18836432,C10055,Litigation
C18836432,C10007,Banking
C18836432,C10022,Conveyancing
C18836433,C10055,Litigation
C18836434,C10055,Litigation
C18836434,C10056,Manors
C18836435,C10055,Litigation
C18836436,C10055,Litigation
C18836437,C10055,Litigation
C18836437,C10077,Pay and pensions
C18836438,C10055,Litigation
C18836439,C10055,Litigation
C18836439,C10025,Debt
C18836440,C10055,Litigation
C18836440,C10077,Pay and pensions
C18836441,C10055,Litigation
C18836442,C10055,Litigation
C18836443,C10059,Marriage and divorce
C18836443,C10055,Litigation
C18836444,C10055,Litigation
C18836445,C10055,Litigation
C18836446,C10055,Litigation
C18836447,C10055,Litigation
C18836448,C10131,Europe and Russia
C18836448,C10055,Litigation
C18836448,C10107,Tithes
C18836449,C10055,Litigation
C18836450,C10055,Litigation
C18836451,C10055,Litigation
C18836451,C10040,Forestry
C18836452,C10055,Litigation
C18836453,C10055,Litigation
C18836454,C10055,Litigation
C18836454,C10025,Debt
C18836455,C10055,Litigation
C18836456,C10055,Litigation
C18836457,C10055,Litigation
C18836458,C10055,Litigation
C18836459,C10055,Litigation
C18836459,C10056,Manors
C18836460,C10055,Litigation
C18836460,C10025,Debt
C18836461,C10055,Litigation
C18836461,C10056,Manors
C18836462,C10055,Litigation
C18836462,C10056,Manors
C18836463,C10055,Litigation
C18836463,C10025,Debt
C18836464,C10055,Litigation
C18836465,C10055,Litigation
C18836466,C10055,Litigation
C18836466,C10022,Conveyancing
C18836467,C10055,Litigation
C18836467,C10025,Debt
C18836467,C10036,Farming
C18836468,C10055,Litigation
C18836469,C10055,Litigation
C18836470,C10055,Litigation
C18836471,C10055,Litigation
C18836471,C10025,Debt
C18836472,C10055,Litigation
C18836472,C10056,Manors
C18836473,C10055,Litigation
C18836474,C10055,Litigation
C18836475,C10055,Litigation
C18836476,C10055,Litigation
C18836477,C10055,Litigation
C18836477,C10056,Manors
C18836478,C10055,Litigation
C18836479,C10055,Litigation
C18836480,C10055,Litigation
C18836481,C10055,Litigation
C18836482,C10023,Crime
C18836482,C10055,Litigation
C18836482,C10046,Hunting
C18836483,C10055,Litigation
C18836483,C10056,Manors
C18836484,C10055,Litigation
C18836484,C10025,Debt
C18836484,C10013,Clothing
C18836485,C10055,Litigation
C18836486,C10055,Litigation
C18836486,C10127,Indian Subcontinent
C18836487,C10055,Litigation
C18836487,C10107,Tithes
C18836487,C10056,Manors
C18832901,C10055,Litigation
C18832902,C10055,Litigation
C18832902,C10056,Manors
C18832903,C10055,Litigation
C18832903,C10007,Banking
C18832903,C10022,Conveyancing
C18832904,C10055,Litigation
C18832905,C10055,Litigation
C18832906,C10055,Litigation
C18832907,C10055,Litigation
C18832908,C10023,Crime
C18832908,C10111,Treason and rebellion
C18832908,C10055,Litigation
C18832909,C10055,Litigation
C18832910,C10055,Litigation
C18832910,C10025,Debt
C18832911,C10055,Litigation
C18832912,C10055,Litigation
C18832913,C10055,Litigation
C18832914,C10055,Litigation
C18832914,C10056,Manors
C18832915,C10055,Litigation
C18832915,C10025,Debt
C18832916,C10059,Marriage and divorce
C18832916,C10055,Litigation
C18832917,C10055,Litigation
C18832918,C10055,Litigation
C18832918,C10056,Manors
C18832919,C10039,Food and drink
C18832919,C10055,Litigation
C18832920,C10055,Litigation
C18832920,C10056,Manors
C18832921,C10055,Litigation
C18832922,C10055,Litigation
C18832923,C10055,Litigation
C18832924,C10055,Litigation
C18832925,C10055,Litigation
C18832926,C10055,Litigation
C18832927,C10055,Litigation
C18832928,C10055,Litigation
C18832928,C10025,Debt
C18832929,C10055,Litigation
C18832930,C10055,Litigation
C18832931,C10055,Litigation
C18832932,C10055,Litigation
C18832933,C10055,Litigation
