age,gender,year,deaths
99,female,1969,279
99,male,1969,61
100,female,1969,189
100,male,1969,48
101,female,1969,117
101,male,1969,24
102,female,1969,70
102,male,1969,11
103,female,1969,60
103,male,1969,9
104,female,1969,23
104,male,1969,1
105,female,1969,27
105,male,1969,4
0,female,1970,5998
0,male,1970,8269
1,female,1970,410
1,male,1970,508
2,female,1970,251
2,male,1970,329
3,female,1970,183
3,male,1970,270
4,female,1970,167
4,male,1970,208
5,female,1970,146
5,male,1970,182
6,female,1970,121
6,male,1970,203
7,female,1970,100
7,male,1970,168
8,female,1970,94
8,male,1970,127
9,female,1970,77
9,male,1970,136
10,female,1970,86
10,male,1970,135
11,female,1970,79
11,male,1970,122
12,female,1970,96
12,male,1970,124
13,female,1970,75
13,male,1970,127
14,female,1970,65
14,male,1970,141
15,female,1970,80
15,male,1970,181
16,female,1970,97
16,male,1970,304
17,female,1970,118
17,male,1970,367
18,female,1970,129
18,male,1970,359
19,female,1970,146
19,male,1970,340
20,female,1970,179
20,male,1970,411
21,female,1970,163
21,male,1970,382
22,female,1970,167
22,male,1970,379
23,female,1970,193
23,male,1970,382
24,female,1970,147
24,male,1970,282
25,female,1970,160
25,male,1970,292
26,female,1970,177
26,male,1970,300
27,female,1970,146
27,male,1970,317
28,female,1970,149
28,male,1970,258
29,female,1970,164
29,male,1970,268
30,female,1970,183
30,male,1970,300
31,female,1970,187
31,male,1970,336
32,female,1970,201
32,male,1970,339
33,female,1970,222
33,male,1970,331
34,female,1970,213
34,male,1970,348
35,female,1970,233
35,male,1970,387
36,female,1970,272
36,male,1970,412
37,female,1970,311
37,male,1970,447
38,female,1970,377
38,male,1970,488
39,female,1970,430
39,male,1970,563
40,female,1970,500
40,male,1970,692
41,female,1970,545
41,male,1970,718
42,female,1970,580
42,male,1970,897
43,female,1970,704
43,male,1970,1005
44,female,1970,763
44,male,1970,1108
45,female,1970,853
45,male,1970,1288
46,female,1970,953
46,male,1970,1390
47,female,1970,1152
47,male,1970,1603
48,female,1970,1338
48,male,1970,1933
49,female,1970,1424
49,male,1970,2335
50,female,1970,1620
50,male,1970,2571
51,female,1970,1299
51,male,1970,2035
52,female,1970,1365
52,male,1970,2124
53,female,1970,1536
53,male,1970,2719
54,female,1970,1752
54,male,1970,3164
55,female,1970,2122
55,male,1970,3899
56,female,1970,2272
56,male,1970,4139
57,female,1970,2566
57,male,1970,4601
58,female,1970,2629
58,male,1970,4985
59,female,1970,2943
59,male,1970,5515
60,female,1970,3360
60,male,1970,5994
61,female,1970,3427
61,male,1970,6438
62,female,1970,3861
62,male,1970,7112
63,female,1970,3971
63,male,1970,7317
64,female,1970,4426
64,male,1970,8099
65,female,1970,4794
65,male,1970,8561
66,female,1970,5156
66,male,1970,8720
67,female,1970,5607
67,male,1970,9228
68,female,1970,5973
68,male,1970,9447
69,female,1970,6491
69,male,1970,9765
70,female,1970,7056
70,male,1970,9741
71,female,1970,6978
71,male,1970,8946
72,female,1970,7548
72,male,1970,8969
73,female,1970,8131
73,male,1970,8884
74,female,1970,8485
74,male,1970,8776
75,female,1970,8949
75,male,1970,8692
76,female,1970,9261
76,male,1970,8316
77,female,1970,9321
77,male,1970,8430
78,female,1970,9555
78,male,1970,7994
79,female,1970,9719
79,male,1970,7763
80,female,1970,10075
80,male,1970,7242
81,female,1970,10007
81,male,1970,6771
82,female,1970,9972
82,male,1970,6391
83,female,1970,9543
83,male,1970,5590
84,female,1970,9515
84,male,1970,5436
85,female,1970,8910
85,male,1970,4819
86,female,1970,8287
86,male,1970,4109
87,female,1970,7328
87,male,1970,3687
88,female,1970,6782
88,male,1970,2992
89,female,1970,5879
89,male,1970,2594
90,female,1970,5084
90,male,1970,2098
91,female,1970,4030
91,male,1970,1532
92,female,1970,3479
92,male,1970,1174
93,female,1970,2714
93,male,1970,911
94,female,1970,2014
94,male,1970,694
95,female,1970,1612
95,male,1970,477
96,female,1970,1115
96,male,1970,321
97,female,1970,702
97,male,1970,186
98,female,1970,511
98,male,1970,132
99,female,1970,302
99,male,1970,90
100,female,1970,196
100,male,1970,40
101,female,1970,130
101,male,1970,22
102,female,1970,73
102,male,1970,6
103,female,1970,47
103,male,1970,3
104,female,1970,24
104,male,1970,0
105,female,1970,33
105,male,1970,1
0,female,1971,5746
0,male,1971,7974
1,female,1971,399
1,male,1971,450
2,female,1971,234
2,male,1971,324
3,female,1971,196
3,male,1971,235
4,female,1971,147
4,male,1971,219
5,female,1971,137
5,male,1971,214
6,female,1971,120
6,male,1971,191
7,female,1971,113
7,male,1971,178
8,female,1971,96
8,male,1971,168
9,female,1971,102
9,male,1971,165
10,female,1971,97
10,male,1971,137
11,female,1971,66
11,male,1971,125
12,female,1971,75
12,male,1971,117
13,female,1971,89
13,male,1971,149
14,female,1971,92
14,male,1971,162
15,female,1971,97
15,male,1971,175
16,female,1971,126
16,male,1971,294
17,female,1971,141
17,male,1971,347
18,female,1971,122
18,male,1971,346
19,female,1971,145
19,male,1971,376
20,female,1971,146
20,male,1971,344
21,female,1971,143
21,male,1971,378
22,female,1971,171
22,male,1971,346
23,female,1971,153
23,male,1971,377
24,female,1971,174
24,male,1971,326
25,female,1971,150
25,male,1971,298
26,female,1971,142
26,male,1971,307
27,female,1971,164
27,male,1971,298
28,female,1971,160
28,male,1971,288
29,female,1971,160
29,male,1971,254
30,female,1971,159
30,male,1971,273
31,female,1971,191
31,male,1971,294
32,female,1971,221
32,male,1971,329
33,female,1971,240
33,male,1971,341
34,female,1971,249
34,male,1971,364
35,female,1971,238
35,male,1971,418
36,female,1971,281
36,male,1971,448
37,female,1971,343
37,male,1971,445
38,female,1971,338
38,male,1971,453
39,female,1971,385
39,male,1971,572
40,female,1971,492
40,male,1971,678
41,female,1971,514
41,male,1971,774
42,female,1971,564
42,male,1971,841
43,female,1971,665
43,male,1971,947
44,female,1971,708
44,male,1971,1107
45,female,1971,832
45,male,1971,1284
46,female,1971,950
46,male,1971,1449
47,female,1971,1121
47,male,1971,1594
48,female,1971,1205
48,male,1971,1793
49,female,1971,1380
49,male,1971,2123
50,female,1971,1521
50,male,1971,2558
51,female,1971,1710
51,male,1971,2755
52,female,1971,1478
52,male,1971,2181
53,female,1971,1425
53,male,1971,2392
54,female,1971,1652
54,male,1971,2917
55,female,1971,1928
55,male,1971,3396
56,female,1971,2181
56,male,1971,3941
57,female,1971,2515
57,male,1971,4325
58,female,1971,2726
58,male,1971,4749
59,female,1971,2859
59,male,1971,5292
60,female,1971,3125
60,male,1971,5766
61,female,1971,3341
61,male,1971,6280
62,female,1971,3718
62,male,1971,6847
63,female,1971,4118
63,male,1971,7271
64,female,1971,4249
64,male,1971,7832
65,female,1971,4604
65,male,1971,8326
66,female,1971,4799
66,male,1971,8527
67,female,1971,5458
67,male,1971,8806
68,female,1971,5721
68,male,1971,9298
69,female,1971,6071
69,male,1971,9533
70,female,1971,6647
70,male,1971,9661
71,female,1971,7177
71,male,1971,9579
72,female,1971,7410
72,male,1971,8817
73,female,1971,7786
73,male,1971,8723
74,female,1971,8344
74,male,1971,8532
75,female,1971,8707
75,male,1971,8489
76,female,1971,9069
76,male,1971,8321
77,female,1971,9105
77,male,1971,7935
78,female,1971,9626
78,male,1971,8006
79,female,1971,9802
79,male,1971,7566
80,female,1971,9934
80,male,1971,7262
81,female,1971,9771
81,male,1971,6713
82,female,1971,9917
82,male,1971,6464
83,female,1971,9883
83,male,1971,5861
84,female,1971,9144
84,male,1971,5290
85,female,1971,8857
85,male,1971,4755
86,female,1971,8419
86,male,1971,4160
87,female,1971,7583
87,male,1971,3591
88,female,1971,6750
88,male,1971,2994
89,female,1971,5994
89,male,1971,2587
90,female,1971,5223
90,male,1971,2028
91,female,1971,4294
91,male,1971,1738
92,female,1971,3393
92,male,1971,1308
93,female,1971,2832
93,male,1971,896
94,female,1971,2128
94,male,1971,687
95,female,1971,1620
95,male,1971,495
96,female,1971,1146
96,male,1971,322
97,female,1971,787
97,male,1971,191
98,female,1971,519
98,male,1971,142
99,female,1971,331
99,male,1971,68
100,female,1971,225
100,male,1971,51
101,female,1971,159
101,male,1971,26
102,female,1971,51
102,male,1971,15
103,female,1971,39
103,male,1971,3
104,female,1971,25
104,male,1971,0
105,female,1971,28
105,male,1971,2
0,female,1972,5288
0,male,1972,7210
1,female,1972,409
1,male,1972,470
2,female,1972,276
2,male,1972,304
3,female,1972,220
3,male,1972,254
4,female,1972,168
4,male,1972,207
5,female,1972,130
5,male,1972,183
6,female,1972,121
6,male,1972,195
7,female,1972,106
7,male,1972,173
8,female,1972,113
8,male,1972,161
9,female,1972,109
9,male,1972,135
10,female,1972,83
10,male,1972,124
11,female,1972,72
11,male,1972,137
12,female,1972,69
12,male,1972,127
13,female,1972,61
13,male,1972,135
14,female,1972,82
14,male,1972,170
15,female,1972,104
15,male,1972,180
16,female,1972,128
16,male,1972,239
17,female,1972,147
17,male,1972,344
18,female,1972,135
18,male,1972,344
19,female,1972,144
19,male,1972,375
20,female,1972,153
20,male,1972,338
21,female,1972,141
21,male,1972,359
22,female,1972,160
22,male,1972,371
23,female,1972,165
23,male,1972,354
24,female,1972,164
24,male,1972,335
25,female,1972,182
25,male,1972,366
26,female,1972,158
26,male,1972,328
27,female,1972,154
27,male,1972,298
28,female,1972,163
28,male,1972,282
29,female,1972,186
29,male,1972,286
30,female,1972,178
30,male,1972,291
31,female,1972,139
31,male,1972,297
32,female,1972,193
32,male,1972,293
33,female,1972,216
33,male,1972,317
34,female,1972,235
34,male,1972,345
35,female,1972,271
35,male,1972,402
36,female,1972,300
36,male,1972,436
37,female,1972,316
37,male,1972,444
38,female,1972,338
38,male,1972,496
39,female,1972,384
39,male,1972,558
40,female,1972,430
40,male,1972,591
41,female,1972,513
41,male,1972,731
42,female,1972,594
42,male,1972,835
43,female,1972,638
43,male,1972,963
44,female,1972,728
44,male,1972,1055
45,female,1972,850
45,male,1972,1257
46,female,1972,914
46,male,1972,1448
47,female,1972,1032
47,male,1972,1568
48,female,1972,1139
48,male,1972,1787
49,female,1972,1390
49,male,1972,2125
50,female,1972,1552
50,male,1972,2423
51,female,1972,1797
51,male,1972,2795
52,female,1972,1913
52,male,1972,3187
53,female,1972,1537
53,male,1972,2507
54,female,1972,1562
54,male,1972,2740
55,female,1972,1827
55,male,1972,3185
56,female,1972,2153
56,male,1972,3760
57,female,1972,2568
57,male,1972,4412
58,female,1972,2837
58,male,1972,4907
59,female,1972,2938
59,male,1972,5404
60,female,1972,3212
60,male,1972,5748
61,female,1972,3413
61,male,1972,6361
62,female,1972,3722
62,male,1972,6854
63,female,1972,4204
63,male,1972,7443
64,female,1972,4456
64,male,1972,8128
65,female,1972,4718
65,male,1972,8528
66,female,1972,4912
66,male,1972,8926
67,female,1972,5661
67,male,1972,9451
68,female,1972,6003
68,male,1972,9591
69,female,1972,6573
69,male,1972,10181
70,female,1972,6897
70,male,1972,10270
71,female,1972,7382
71,male,1972,10290
72,female,1972,8255
72,male,1972,10324
73,female,1972,8250
73,male,1972,9560
74,female,1972,8564
74,male,1972,9208
75,female,1972,9057
75,male,1972,8987
76,female,1972,9534
76,male,1972,8926
77,female,1972,9855
77,male,1972,8493
78,female,1972,9920
78,male,1972,8223
79,female,1972,10447
79,male,1972,8028
80,female,1972,10387
80,male,1972,7613
81,female,1972,10202
81,male,1972,6896
82,female,1972,10548
82,male,1972,6683
83,female,1972,10316
83,male,1972,6118
84,female,1972,9714
84,male,1972,5597
85,female,1972,9236
85,male,1972,5008
86,female,1972,8997
86,male,1972,4429
87,female,1972,7868
87,male,1972,3819
88,female,1972,7125
88,male,1972,3277
89,female,1972,6361
89,male,1972,2652
90,female,1972,5377
90,male,1972,2149
91,female,1972,4621
91,male,1972,1712
92,female,1972,3923
92,male,1972,1386
93,female,1972,2952
93,male,1972,957
94,female,1972,2320
94,male,1972,785
95,female,1972,1733
95,male,1972,495
96,female,1972,1297
96,male,1972,353
97,female,1972,842
97,male,1972,248
98,female,1972,622
98,male,1972,150
99,female,1972,384
99,male,1972,85
100,female,1972,256
100,male,1972,50
101,female,1972,133
101,male,1972,27
102,female,1972,82
102,male,1972,15
103,female,1972,45
103,male,1972,12
104,female,1972,28
104,male,1972,9
105,female,1972,23
105,male,1972,1
0,female,1973,4808
0,male,1973,6599
1,female,1973,349
1,male,1973,448
2,female,1973,227
2,male,1973,303
3,female,1973,188
3,male,1973,239
4,female,1973,132
4,male,1973,213
5,female,1973,138
5,male,1973,198
6,female,1973,115
6,male,1973,188
7,female,1973,94
7,male,1973,150
8,female,1973,93
8,male,1973,144
9,female,1973,70
9,male,1973,137
10,female,1973,85
10,male,1973,109
11,female,1973,89
11,male,1973,136
12,female,1973,71
12,male,1973,128
13,female,1973,66
13,male,1973,138
14,female,1973,82
14,male,1973,166
15,female,1973,114
15,male,1973,186
16,female,1973,136
16,male,1973,222
17,female,1973,135
17,male,1973,354
18,female,1973,140
18,male,1973,387
19,female,1973,156
19,male,1973,361
20,female,1973,136
20,male,1973,381
21,female,1973,154
21,male,1973,363
22,female,1973,142
22,male,1973,378
23,female,1973,143
23,male,1973,348
24,female,1973,165
24,male,1973,366
25,female,1973,191
25,male,1973,361
26,female,1973,178
26,male,1973,381
27,female,1973,181
27,male,1973,329
28,female,1973,157
28,male,1973,334
29,female,1973,185
29,male,1973,323
30,female,1973,159
30,male,1973,324
31,female,1973,175
31,male,1973,263
32,female,1973,207
32,male,1973,300
33,female,1973,205
33,male,1973,320
34,female,1973,238
34,male,1973,401
35,female,1973,254
35,male,1973,416
36,female,1973,262
36,male,1973,452
37,female,1973,302
37,male,1973,442
38,female,1973,322
38,male,1973,462
39,female,1973,376
39,male,1973,524
40,female,1973,441
40,male,1973,616
41,female,1973,494
41,male,1973,729
42,female,1973,609
42,male,1973,850
43,female,1973,630
43,male,1973,935
44,female,1973,672
44,male,1973,1029
45,female,1973,847
45,male,1973,1281
46,female,1973,906
46,male,1973,1329
47,female,1973,1025
47,male,1973,1525
48,female,1973,1138
48,male,1973,1791
49,female,1973,1278
49,male,1973,2067
50,female,1973,1431
50,male,1973,2271
51,female,1973,1520
51,male,1973,2581
52,female,1973,1865
52,male,1973,2967
53,female,1973,2052
53,male,1973,3410
54,female,1973,1549
54,male,1973,2701
55,female,1973,1637
55,male,1973,2877
56,female,1973,1960
56,male,1973,3517
57,female,1973,2185
57,male,1973,4130
58,female,1973,2698
58,male,1973,4876
59,female,1973,2911
59,male,1973,5274
60,female,1973,3175
60,male,1973,5581
61,female,1973,3331
61,male,1973,6045
62,female,1973,3637
62,male,1973,6626
63,female,1973,4017
63,male,1973,7097
64,female,1973,4321
64,male,1973,7953
65,female,1973,4881
65,male,1973,8395
66,female,1973,5007
66,male,1973,8582
67,female,1973,5514
67,male,1973,9192
68,female,1973,6001
68,male,1973,9579
69,female,1973,6552
69,male,1973,9943
70,female,1973,6911
70,male,1973,10018
71,female,1973,7220
71,male,1973,9948
72,female,1973,8075
72,male,1973,10297
73,female,1973,8446
73,male,1973,10174
74,female,1973,8530
74,male,1973,9477
75,female,1973,8966
75,male,1973,9128
76,female,1973,9465
76,male,1973,8798
77,female,1973,9686
77,male,1973,8479
78,female,1973,9995
78,male,1973,8099
79,female,1973,10367
79,male,1973,7846
80,female,1973,10522
80,male,1973,7575
81,female,1973,10265
81,male,1973,6898
82,female,1973,10298
82,male,1973,6666
83,female,1973,10398
83,male,1973,6218
84,female,1973,10331
84,male,1973,5593
85,female,1973,9514
85,male,1973,4893
86,female,1973,8931
86,male,1973,4227
87,female,1973,8054
87,male,1973,3796
88,female,1973,7470
88,male,1973,3222
89,female,1973,6411
89,male,1973,2587
90,female,1973,5687
90,male,1973,2143
91,female,1973,4556
91,male,1973,1790
92,female,1973,3896
92,male,1973,1326
93,female,1973,3129
93,male,1973,1049
94,female,1973,2431
94,male,1973,744
95,female,1973,1823
95,male,1973,545
96,female,1973,1319
96,male,1973,388
97,female,1973,928
97,male,1973,255
98,female,1973,603
98,male,1973,157
99,female,1973,395
99,male,1973,77
100,female,1973,248
100,male,1973,55
101,female,1973,164
101,male,1973,25
102,female,1973,95
102,male,1973,12
103,female,1973,49
103,male,1973,9
104,female,1973,24
104,male,1973,7
105,female,1973,26
105,male,1973,2
0,female,1974,4322
0,male,1974,6137
1,female,1974,324
1,male,1974,410
2,female,1974,196
2,male,1974,258
3,female,1974,171
3,male,1974,252
4,female,1974,136
4,male,1974,175
5,female,1974,117
5,male,1974,176
6,female,1974,100
6,male,1974,157
7,female,1974,108
7,male,1974,149
8,female,1974,102
8,male,1974,123
9,female,1974,78
9,male,1974,115
10,female,1974,93
10,male,1974,121
11,female,1974,106
11,male,1974,119
12,female,1974,74
12,male,1974,129
13,female,1974,78
13,male,1974,144
14,female,1974,91
14,male,1974,136
15,female,1974,117
15,male,1974,177
16,female,1974,119
16,male,1974,216
17,female,1974,133
17,male,1974,374
18,female,1974,133
18,male,1974,398
19,female,1974,128
19,male,1974,417
20,female,1974,151
20,male,1974,381
21,female,1974,138
21,male,1974,327
22,female,1974,118
22,male,1974,315
23,female,1974,137
23,male,1974,327
24,female,1974,144
24,male,1974,316
25,female,1974,136
25,male,1974,315
26,female,1974,190
26,male,1974,333
27,female,1974,176
27,male,1974,350
28,female,1974,150
28,male,1974,285
29,female,1974,175
29,male,1974,319
30,female,1974,195
30,male,1974,354
31,female,1974,167
31,male,1974,274
32,female,1974,188
32,male,1974,305
33,female,1974,193
33,male,1974,319
34,female,1974,215
34,male,1974,387
35,female,1974,278
35,male,1974,367
36,female,1974,301
36,male,1974,386
37,female,1974,344
37,male,1974,439
38,female,1974,309
38,male,1974,501
39,female,1974,352
39,male,1974,512
40,female,1974,438
40,male,1974,589
41,female,1974,456
41,male,1974,675
42,female,1974,532
42,male,1974,783
43,female,1974,600
43,male,1974,932
44,female,1974,681
44,male,1974,1038
45,female,1974,759
45,male,1974,1142
46,female,1974,853
46,male,1974,1353
47,female,1974,1058
47,male,1974,1478
48,female,1974,1104
48,male,1974,1720
49,female,1974,1247
49,male,1974,1979
50,female,1974,1407
50,male,1974,2242
51,female,1974,1506
51,male,1974,2437
52,female,1974,1730
52,male,1974,2921
53,female,1974,1953
53,male,1974,3309
54,female,1974,2211
54,male,1974,3807
55,female,1974,1676
55,male,1974,2888
56,female,1974,1725
56,male,1974,3014
57,female,1974,2175
57,male,1974,3705
58,female,1974,2501
58,male,1974,4358
59,female,1974,2889
59,male,1974,5208
60,female,1974,3248
60,male,1974,5691
