burial_id,feetotal,fee_l,fee_s,fee_d,fee_as_d
47811,0.4.6,0,4,6,54
47812,0.2.6,0,2,6,30
47813,0.4.6,0,4,6,54
47814,0.4.6,0,4,6,54
47815,0.4.6,0,4,6,54
47816,0.4.6,0,4,6,54
47817,0.4.6,0,4,6,54
47818,0.2.6,0,2,6,30
47820,0.4.6,0,4,6,54
47821,0.4.6,0,4,6,54
47822,0.4.6,0,4,6,54
47823,0.2.6,0,2,6,30
47824,0.2.6,0,2,6,30
47825,0.4.6,0,4,6,54
47827,0.4.6,0,4,6,54
47829,0.4.6,0,4,6,54
47830,0.4.6,0,4,6,54
47831,0.4.6,0,4,6,54
47832,0.2.6,0,2,6,30
47833,0.2.6,0,2,6,30
47834,0.6.8,0,6,8,80
47835,0.4.6,0,4,6,54
47836,0.4.6,0,4,6,54
47837,0.4.6,0,4,6,54
47838,0.4.6,0,4,6,54
47839,0.4.6,0,4,6,54
47841,0.2.6,0,2,6,30
47842,0.4.6,0,4,6,54
47843,0.4.6,0,4,6,54
47844,0.4.6,0,4,6,54
47845,0.4.6,0,4,6,54
47846,0.4.6,0,4,6,54
47847,2.14.8,2,14,8,656
47848,0.9.0,0,9,0,108
47849,0.4.6,0,4,6,54
47850,0.4.6,0,4,6,54
47851,0.4.6,0,4,6,54
47852,0.4.6,0,4,6,54
47853,0.4.6,0,4,6,54
47854,0.4.6,0,4,6,54
47855,0.6.8,0,6,8,80
47856,0.4.6,0,4,6,54
47857,0.9.0,0,9,0,108
47858,0.4.6,0,4,6,54
47859,0.4.6,0,4,6,54
47860,0.4.6,0,4,6,54
47862,0.4.6,0,4,6,54
47863,0.4.6,0,4,6,54
47864,0.4.6,0,4,6,54
47865,0.4.6,0,4,6,54
47866,0.4.6,0,4,6,54
47867,0.4.6,0,4,6,54
47868,0.4.6,0,4,6,54
47869,0.4.6,0,4,6,54
47870,0.1.1,0,1,1,13
47871,0.4.6,0,4,6,54
47872,0.4.6,0,4,6,54
47873,0.4.6,0,4,6,54
47874,0.2.6,0,2,6,30
47875,0.4.6,0,4,6,54
47876,0.4.6,0,4,6,54
47877,0.9.0,0,9,0,108
47878,0.1.1,0,1,1,13
47880,0.4.6,0,4,6,54
47881,0.4.6,0,4,6,54
47882,0.4.6,0,4,6,54
47883,0.2.6,0,2,6,30
47884,0.4.6,0,4,6,54
47885,0.4.6,0,4,6,54
47886,0.2.6,0,2,6,30
47887,0.4.6,0,4,6,54
47888,0.2.6,0,2,6,30
47889,0.4.6,0,4,6,54
47890,0.2.6,0,2,6,30
47891,0.1.1,0,1,1,13
47892,0.4.6,0,4,6,54
47893,0.4.6,0,4,6,54
47894,0.4.6,0,4,6,54
47895,0.2.0,0,2,0,24
47896,0.2.6,0,2,6,30
47897,0.1.1,0,1,1,13
47898,0.4.6,0,4,6,54
47899,0.9.0,0,9,0,108
47901,0.2.6,0,2,6,30
47902,0.2.6,0,2,6,30
47903,0.6.8,0,6,8,80
47904,0.4.6,0,4,6,54
47906,0.4.6,0,4,6,54
47907,0.4.6,0,4,6,54
47908,0.4.6,0,4,6,54
47909,0.9.0,0,9,0,108
47910,0.4.6,0,4,6,54
47911,0.4.6,0,4,6,54
47912,0.2.6,0,2,6,30
47913,0.2.6,0,2,6,30
47914,0.4.6,0,4,6,54
47915,0.4.6,0,4,6,54
47916,0.4.6,0,4,6,54
47917,0.4.6,0,4,6,54
47918,0.4.6,0,4,6,54
47919,0.10.8,0,10,8,128
47920,0.4.6,0,4,6,54
47921,0.9.0,0,9,0,108
47922,0.1.1,0,1,1,13
47923,0.4.6,0,4,6,54
47926,0.10.8,0,10,8,128
47927,0.10.8,0,10,8,128
47928,0.2.6,0,2,6,30
47929,0.4.6,0,4,6,54
47930,0.4.6,0,4,6,54
47931,0.4.6,0,4,6,54
47932,0.4.6,0,4,6,54
47933,0.4.6,0,4,6,54
47934,0.1.1,0,1,1,13
47935,0.4.6,0,4,6,54
47936,0.1.1,0,1,1,13
47937,0.4.6,0,4,6,54
47938,0.10.8,0,10,8,128
47939,0.10.8,0,10,8,128
47940,0.1.1,0,1,1,13
47941,0.4.6,0,4,6,54
47942,0.4.6,0,4,6,54
47943,0.10.8,0,10,8,128
47945,0.4.6,0,4,6,54
47946,0.4.6,0,4,6,54
47947,0.4.6,0,4,6,54
47948,0.4.6,0,4,6,54
47949,0.6.8,0,6,8,80
47950,0.9.0,0,9,0,108
47951,0.1.1,0,1,1,13
47952,0.4.6,0,4,6,54
47953,0.2.6,0,2,6,30
47954,0.4.6,0,4,6,54
47955,0.4.6,0,4,6,54
47956,0.4.6,0,4,6,54
47957,2.14.8,2,14,8,656
47958,0.4.6,0,4,6,54
47961,0.4.6,0,4,6,54
47962,0.4.6,0,4,6,54
47963,0.1.1,0,1,1,13
47964,2.14.8,2,14,8,656
47965,0.4.6,0,4,6,54
47966,0.4.6,0,4,6,54
47967,0.4.6,0,4,6,54
47968,0.4.6,0,4,6,54
47969,0.4.6,0,4,6,54
47970,0.4.6,0,4,6,54
47971,0.4.6,0,4,6,54
47972,0.4.6,0,4,6,54
47973,0.4.6,0,4,6,54
47974,0.4.6,0,4,6,54
47975,0.2.6,0,2,6,30
47976,0.2.6,0,2,6,30
47977,0.4.6,0,4,6,54
47978,0.4.6,0,4,6,54
47979,0.4.6,0,4,6,54
47981,0.4.6,0,4,6,54
47982,0.4.6,0,4,6,54
47983,0.4.6,0,4,6,54
47984,0.10.8,0,10,8,128
47985,0.1.1,0,1,1,13
47986,0.4.6,0,4,6,54
47987,0.1.1,0,1,1,13
47988,0.4.6,0,4,6,54
47989,8.0.0,8,0,0,1920
47990,0.4.6,0,4,6,54
47991,0.4.6,0,4,6,54
47992,0.4.6,0,4,6,54
47993,0.4.6,0,4,6,54
47994,0.6.8,0,6,8,80
47995,0.4.6,0,4,6,54
47996,0.4.6,0,4,6,54
47998,0.4.6,0,4,6,54
47999,0.4.6,0,4,6,54
48000,0.9.0,0,9,0,108
48001,0.4.6,0,4,6,54
48002,0.1.1,0,1,1,13
48003,0.10.8,0,10,8,128
48004,0.4.6,0,4,6,54
48005,0.1.1,0,1,1,13
48006,0.1.1,0,1,1,13
48007,0.4.6,0,4,6,54
48008,0.9.0,0,9,0,108
48009,0.9.2,0,9,2,110
48010,0.4.6,0,4,6,54
48011,0.4.6,0,4,6,54
48012,0.2.6,0,2,6,30
48013,0.4.6,0,4,6,54
48014,0.10.8,0,10,8,128
48015,0.4.6,0,4,6,54
48016,0.4.6,0,4,6,54
48017,0.4.6,0,4,6,54
48018,0.9.0,0,9,0,108
48019,0.4.6,0,4,6,54
48020,0.4.6,0,4,6,54
48021,0.1.1,0,1,1,13
48022,0.4.6,0,4,6,54
48023,0.4.6,0,4,6,54
48024,0.4.6,0,4,6,54
48026,0.4.6,0,4,6,54
48027,0.2.6,0,2,6,30
48028,0.2.6,0,2,6,30
48029,0.4.6,0,4,6,54
48030,0.4.6,0,4,6,54
48031,0.4.6,0,4,6,54
48032,0.9.0,0,9,0,108
48033,0.4.6,0,4,6,54
48034,0.4.6,0,4,6,54
48035,0.4.6,0,4,6,54
48036,0.4.6,0,4,6,54
48037,0.1.1,0,1,1,13
48038,0.4.6,0,4,6,54
48039,0.4.6,0,4,6,54
48040,0.2.6,0,2,6,30
48041,0.4.6,0,4,6,54
48042,0.4.6,0,4,6,54
48043,0.4.6,0,4,6,54
48044,0.4.6,0,4,6,54
48045,0.4.6,0,4,6,54
48046,0.4.6,0,4,6,54
48047,0.9.0,0,9,0,108
48048,0.4.6,0,4,6,54
48049,0.4.6,0,4,6,54
48050,0.2.6,0,2,6,30
48051,0.4.6,0,4,6,54
48052,0.4.6,0,4,6,54
48054,0.10.8,0,10,8,128
48057,0.4.6,0,4,6,54
48058,0.4.6,0,4,6,54
48059,0.4.6,0,4,6,54
48060,0.4.6,0,4,6,54
48062,0.4.6,0,4,6,54
48063,0.4.6,0,4,6,54
48064,0.4.6,0,4,6,54
48065,0.1.0,0,1,0,12
48066,0.4.6,0,4,6,54
48068,0.2.6,0,2,6,30
48069,0.4.6,0,4,6,54
48070,0.4.6,0,4,6,54
48071,0.4.6,0,4,6,54
48072,0.4.6,0,4,6,54
48073,0.4.6,0,4,6,54
48074,0.4.6,0,4,6,54
48075,0.4.6,0,4,6,54
48076,0.1.1,0,1,1,13
48077,0.2.6,0,2,6,30
48078,0.4.6,0,4,6,54
48079,0.4.6,0,4,6,54
48080,0.4.6,0,4,6,54
48081,0.2.6,0,2,6,30
48082,0.2.6,0,2,6,30
48083,0.4.6,0,4,6,54
48084,0.4.6,0,4,6,54
48086,0.4.6,0,4,6,54
48087,0.4.6,0,4,6,54
48088,0.2.6,0,2,6,30
48089,0.4.6,0,4,6,54
48090,0.4.6,0,4,6,54
48091,0.4.6,0,4,6,54
48092,0.4.6,0,4,6,54
48093,0.4.6,0,4,6,54
48094,0.4.6,0,4,6,54
48095,0.4.6,0,4,6,54
48096,0.9.0,0,9,0,108
48097,0.1.1,0,1,1,13
48098,0.9.0,0,9,0,108
48099,0.4.6,0,4,6,54
48100,0.4.6,0,4,6,54
48101,0.6.8,0,6,8,80
48102,0.4.6,0,4,6,54
48103,0.4.6,0,4,6,54
48104,0.4.6,0,4,6,54
48105,0.4.6,0,4,6,54
48106,0.4.6,0,4,6,54
48107,0.4.6,0,4,6,54
48108,0.10.8,0,10,8,128
48109,0.10.8,0,10,8,128
48110,0.4.6,0,4,6,54
48111,0.2.6,0,2,6,30
48112,0.4.6,0,4,6,54
48113,0.2.6,0,2,6,30
48114,0.4.6,0,4,6,54
48115,0.4.6,0,4,6,54
48116,0.4.6,0,4,6,54
48117,0.13.4,0,13,4,160
48118,0.4.6,0,4,6,54
48119,0.4.6,0,4,6,54
48120,0.4.6,0,4,6,54
48121,0.6.8,0,6,8,80
48122,0.4.6,0,4,6,54
48123,0.4.6,0,4,6,54
48124,0.4.6,0,4,6,54
48125,0.4.6,0,4,6,54
48126,0.4.6,0,4,6,54
48127,0.4.6,0,4,6,54
48128,0.4.6,0,4,6,54
48129,0.4.6,0,4,6,54
48130,0.4.6,0,4,6,54
48131,0.4.6,0,4,6,54
48133,0.4.6,0,4,6,54
48134,0.4.6,0,4,6,54
48135,0.1.1,0,1,1,13
48136,0.4.6,0,4,6,54
48137,0.2.6,0,2,6,30
48138,0.4.6,0,4,6,54
48139,0.4.6,0,4,6,54
48140,0.4.6,0,4,6,54
48141,0.4.6,0,4,6,54
48142,0.4.6,0,4,6,54
48143,0.4.6,0,4,6,54
48144,0.4.6,0,4,6,54
48145,0.4.6,0,4,6,54
48146,0.4.6,0,4,6,54
48147,0.1.1,0,1,1,13
48148,0.4.6,0,4,6,54
48149,0.1.5,0,1,5,17
48150,0.4.6,0,4,6,54
48151,0.4.6,0,4,6,54
48152,0.4.6,0,4,6,54
48153,0.4.6,0,4,6,54
48155,0.2.6,0,2,6,30
48156,0.2.6,0,2,6,30
48157,0.1.0,0,1,0,12
48158,0.4.6,0,4,6,54
48159,0.2.6,0,2,6,30
48160,0.9.0,0,9,0,108
48161,0.4.6,0,4,6,54
48162,0.10.8,0,10,8,128
48163,0.4.6,0,4,6,54
48164,0.4.6,0,4,6,54
48165,0.2.6,0,2,6,30
48166,0.4.6,0,4,6,54
48167,0.4.6,0,4,6,54
48168,0.4.6,0,4,6,54
48169,0.4.6,0,4,6,54
48170,0.4.6,0,4,6,54
48173,0.4.6,0,4,6,54
48174,0.9.0,0,9,0,108
48175,0.4.6,0,4,6,54
48176,0.4.6,0,4,6,54
48177,0.4.6,0,4,6,54
48179,0.13.4,0,13,4,160
48180,0.4.6,0,4,6,54
48181,0.4.6,0,4,6,54
48182,0.4.6,0,4,6,54
48183,0.4.6,0,4,6,54
48184,0.4.6,0,4,6,54
48185,0.4.6,0,4,6,54
48186,0.4.6,0,4,6,54
48187,0.4.6,0,4,6,54
48188,0.9.0,0,9,0,108
48189,0.4.6,0,4,6,54
48191,0.1.1,0,1,1,13
48192,0.1.1,0,1,1,13
48193,0.4.6,0,4,6,54
48194,0.4.6,0,4,6,54
48195,0.4.6,0,4,6,54
48196,0.4.6,0,4,6,54
48197,0.4.6,0,4,6,54
48198,0.4.6,0,4,6,54
48199,0.4.6,0,4,6,54
48200,0.2.6,0,2,6,30
48201,0.2.6,0,2,6,30
48202,0.4.6,0,4,6,54
48203,0.4.6,0,4,6,54
48204,0.1.1,0,1,1,13
48205,0.4.6,0,4,6,54
48206,0.4.6,0,4,6,54
48207,0.2.6,0,2,6,30
48208,0.9.0,0,9,0,108
48209,0.4.6,0,4,6,54
48210,0.4.6,0,4,6,54
48211,0.4.6,0,4,6,54
48212,0.9.0,0,9,0,108
48213,0.1.1,0,1,1,13
48214,0.4.6,0,4,6,54
48215,0.1.1,0,1,1,13
48216,0.4.6,0,4,6,54
48217,0.4.6,0,4,6,54
48218,0.4.6,0,4,6,54
48219,0.4.6,0,4,6,54
48220,0.13.4,0,13,4,160
48221,0.4.6,0,4,6,54
48222,0.4.6,0,4,6,54
48225,0.1.1,0,1,1,13
48226,0.4.6,0,4,6,54
48227,0.4.6,0,4,6,54
48229,0.4.6,0,4,6,54
48230,0.4.6,0,4,6,54
48231,0.4.6,0,4,6,54
48232,0.4.6,0,4,6,54
48233,0.4.6,0,4,6,54
48234,0.1.1,0,1,1,13
48235,0.4.6,0,4,6,54
48236,0.2.6,0,2,6,30
48237,0.4.6,0,4,6,54
48238,0.2.6,0,2,6,30
48239,0.1.1,0,1,1,13
48240,0.4.6,0,4,6,54
48241,0.4.6,0,4,6,54
48242,0.4.6,0,4,6,54
48243,0.4.6,0,4,6,54
48244,0.4.6,0,4,6,54
48245,0.4.6,0,4,6,54
48246,0.1.1,0,1,1,13
48248,0.2.6,0,2,6,30
48249,0.4.6,0,4,6,54
48250,0.4.6,0,4,6,54
48251,0.4.6,0,4,6,54
48252,0.4.6,0,4,6,54
48253,0.4.6,0,4,6,54
48254,0.9.0,0,9,0,108
48255,0.4.6,0,4,6,54
48256,0.4.6,0,4,6,54
48257,0.4.6,0,4,6,54
48258,0.4.6,0,4,6,54
48259,0.4.6,0,4,6,54
48260,0.4.6,0,4,6,54
48261,0.4.6,0,4,6,54
48262,0.4.6,0,4,6,54
48263,0.4.6,0,4,6,54
48265,0.2.6,0,2,6,30
48267,0.4.6,0,4,6,54
48268,0.4.6,0,4,6,54
48269,0.4.6,0,4,6,54
48270,0.2.6,0,2,6,30
48271,0.4.6,0,4,6,54
48272,0.1.1,0,1,1,13
48273,0.2.6,0,2,6,30
48274,0.4.6,0,4,6,54
48275,0.4.6,0,4,6,54
48276,0.4.6,0,4,6,54
48277,0.4.6,0,4,6,54
48278,0.4.6,0,4,6,54
48280,0.4.6,0,4,6,54
48281,0.4.6,0,4,6,54
48282,0.4.6,0,4,6,54
48283,0.4.6,0,4,6,54
48285,0.2.6,0,2,6,30
48286,0.4.6,0,4,6,54
48287,0.4.6,0,4,6,54
48288,0.4.6,0,4,6,54
48289,0.9.0,0,9,0,108
48290,0.4.6,0,4,6,54
48291,0.10.8,0,10,8,128
48292,0.4.6,0,4,6,54
48293,0.9.0,0,9,0,108
48295,0.4.6,0,4,6,54
48296,0.4.6,0,4,6,54
48297,0.4.6,0,4,6,54
48298,0.4.6,0,4,6,54
48299,0.4.6,0,4,6,54
48300,0.4.6,0,4,6,54
48301,0.4.6,0,4,6,54
48303,0.1.1,0,1,1,13
48304,0.1.1,0,1,1,13
48305,0.4.6,0,4,6,54
48306,0.4.6,0,4,6,54
48307,0.4.6,0,4,6,54
48308,0.4.6,0,4,6,54
48309,0.4.6,0,4,6,54
48310,0.4.6,0,4,6,54
48311,0.4.6,0,4,6,54
48312,0.4.6,0,4,6,54
48313,0.4.6,0,4,6,54
48314,0.2.6,0,2,6,30
48315,0.4.6,0,4,6,54
48316,0.4.6,0,4,6,54
48317,0.2.6,0,2,6,30
48318,0.4.6,0,4,6,54
48319,0.4.6,0,4,6,54
48320,0.4.6,0,4,6,54
48321,0.4.6,0,4,6,54
48322,0.4.6,0,4,6,54
48323,0.4.6,0,4,6,54
48324,0.4.6,0,4,6,54
48325,0.9.0,0,9,0,108
48326,0.4.6,0,4,6,54
48327,0.9.0,0,9,0,108
48328,0.4.6,0,4,6,54
48329,0.4.6,0,4,6,54
48330,0.1.1,0,1,1,13
48331,2.14.8,2,14,8,656
48332,0.4.6,0,4,6,54
48333,0.4.6,0,4,6,54
48334,0.2.6,0,2,6,30
48335,0.4.6,0,4,6,54
48336,0.1.1,0,1,1,13
48337,0.4.6,0,4,6,54
48340,0.4.6,0,4,6,54
48341,0.4.6,0,4,6,54
48342,0.4.6,0,4,6,54
48343,0.4.6,0,4,6,54
48345,0.4.6,0,4,6,54
48346,0.4.6,0,4,6,54
48347,0.4.6,0,4,6,54
48348,0.1.1,0,1,1,13
48349,0.4.6,0,4,6,54
48350,0.4.6,0,4,6,54
48351,0.2.6,0,2,6,30
48352,0.1.1,0,1,1,13
48353,0.4.6,0,4,6,54
48354,0.4.6,0,4,6,54
48355,0.4.6,0,4,6,54
48356,0.4.6,0,4,6,54
48357,0.4.6,0,4,6,54
48358,0.4.6,0,4,6,54
48360,0.4.6,0,4,6,54
48361,0.4.6,0,4,6,54
48362,0.4.6,0,4,6,54
48363,0.13.4,0,13,4,160
48364,0.4.6,0,4,6,54
48365,0.4.6,0,4,6,54
48366,0.4.6,0,4,6,54
48367,0.4.6,0,4,6,54
48368,0.1.1,0,1,1,13
48369,0.4.6,0,4,6,54
48370,0.4.6,0,4,6,54
48371,0.2.6,0,2,6,30
48372,0.4.6,0,4,6,54
48373,0.4.6,0,4,6,54
48375,0.4.6,0,4,6,54
48376,0.4.6,0,4,6,54
48377,0.4.6,0,4,6,54
48378,0.9.0,0,9,0,108
48379,0.4.6,0,4,6,54
48380,0.4.6,0,4,6,54
48381,0.1.1,0,1,1,13
48382,0.4.6,0,4,6,54
48383,0.1.1,0,1,1,13
48385,0.6.8,0,6,8,80
48386,0.10.8,0,10,8,128
48387,0.4.6,0,4,6,54
48388,0.4.6,0,4,6,54
48389,0.4.6,0,4,6,54
48390,0.4.6,0,4,6,54
48391,0.4.6,0,4,6,54
48392,0.4.6,0,4,6,54
48393,0.4.6,0,4,6,54
48394,0.4.6,0,4,6,54
48395,0.4.6,0,4,6,54
48396,0.4.6,0,4,6,54
48397,0.4.6,0,4,6,54
48398,0.4.6,0,4,6,54
48399,0.13.4,0,13,4,160
48400,0.4.6,0,4,6,54
48402,0.2.6,0,2,6,30
48403,0.4.6,0,4,6,54
48404,0.4.6,0,4,6,54
48405,0.4.6,0,4,6,54
48407,0.4.6,0,4,6,54
48408,0.2.6,0,2,6,30
48409,0.2.6,0,2,6,30
48410,0.2.6,0,2,6,30
48411,0.4.6,0,4,6,54
48412,0.2.6,0,2,6,30
48413,0.4.6,0,4,6,54
48414,0.4.6,0,4,6,54
48415,0.6.8,0,6,8,80
48416,0.4.6,0,4,6,54
48417,0.4.6,0,4,6,54
48418,0.4.6,0,4,6,54
48419,0.2.6,0,2,6,30
48420,0.4.6,0,4,6,54
48421,0.4.6,0,4,6,54
48422,0.2.6,0,2,6,30
48423,0.4.6,0,4,6,54
48424,0.4.6,0,4,6,54
48425,0.1.1,0,1,1,13
48426,0.1.1,0,1,1,13
48427,0.4.6,0,4,6,54
48428,0.4.6,0,4,6,54
48429,0.4.6,0,4,6,54
48430,0.4.6,0,4,6,54
48431,0.4.6,0,4,6,54
48432,0.4.6,0,4,6,54
48433,0.4.6,0,4,6,54
48434,0.4.6,0,4,6,54
48435,0.9.0,0,9,0,108
48436,0.4.6,0,4,6,54
48437,0.4.6,0,4,6,54
48438,0.4.6,0,4,6,54
48440,0.4.6,0,4,6,54
48441,0.4.6,0,4,6,54
48442,0.4.6,0,4,6,54
48443,0.1.1,0,1,1,13
48444,0.4.6,0,4,6,54
48445,0.4.6,0,4,6,54
48446,0.4.6,0,4,6,54
48447,0.4.6,0,4,6,54
48448,0.4.6,0,4,6,54
48449,0.4.6,0,4,6,54
48450,0.4.6,0,4,6,54
48451,0.4.6,0,4,6,54
48452,0.1.1,0,1,1,13
48453,0.13.4,0,13,4,160
48454,0.4.6,0,4,6,54
48455,0.10.8,0,10,8,128
48456,0.4.6,0,4,6,54
48457,0.4.6,0,4,6,54
48458,0.4.6,0,4,6,54
48459,0.4.6,0,4,6,54
48460,0.4.6,0,4,6,54
48461,0.2.6,0,2,6,30
48462,0.4.6,0,4,6,54
48463,0.4.6,0,4,6,54
48464,0.4.6,0,4,6,54
48465,0.2.6,0,2,6,30
48466,0.2.6,0,2,6,30
48467,0.4.6,0,4,6,54
48468,0.1.1,0,1,1,13
48469,0.4.6,0,4,6,54
48470,0.4.6,0,4,6,54
48471,0.4.6,0,4,6,54
48472,0.4.6,0,4,6,54
48473,0.4.6,0,4,6,54
48474,0.4.6,0,4,6,54
48476,0.4.6,0,4,6,54
48477,0.4.6,0,4,6,54
48478,0.4.6,0,4,6,54
48479,0.4.6,0,4,6,54
48480,0.4.6,0,4,6,54
48481,0.4.6,0,4,6,54
48482,0.4.6,0,4,6,54
48483,0.4.6,0,4,6,54
48484,0.1.1,0,1,1,13
48485,0.4.6,0,4,6,54
48486,0.4.6,0,4,6,54
48487,0.4.6,0,4,6,54
48488,0.4.6,0,4,6,54
48489,0.4.6,0,4,6,54
48490,0.4.6,0,4,6,54
48491,0.4.6,0,4,6,54
48492,0.4.6,0,4,6,54
48493,0.4.6,0,4,6,54
48494,0.2.6,0,2,6,30
48495,0.4.6,0,4,6,54
48496,0.1.1,0,1,1,13
48497,0.1.1,0,1,1,13
48498,0.1.1,0,1,1,13
48499,0.4.6,0,4,6,54
48500,0.4.6,0,4,6,54
48501,0.4.6,0,4,6,54
48502,0.4.6,0,4,6,54
48503,0.4.6,0,4,6,54
48504,0.4.6,0,4,6,54
48505,0.2.6,0,2,6,30
48506,0.4.6,0,4,6,54
48507,0.4.6,0,4,6,54
48508,0.4.6,0,4,6,54
48509,0.4.6,0,4,6,54
48510,0.4.6,0,4,6,54
48511,0.1.1,0,1,1,13
48512,0.4.6,0,4,6,54
48513,0.4.6,0,4,6,54
48514,0.4.6,0,4,6,54
48515,0.4.6,0,4,6,54
48516,0.4.6,0,4,6,54
48517,0.4.6,0,4,6,54
48518,0.4.6,0,4,6,54
48519,0.4.6,0,4,6,54
48520,0.4.6,0,4,6,54
48521,0.4.6,0,4,6,54
48522,0.4.6,0,4,6,54
48523,0.4.6,0,4,6,54
48524,0.4.6,0,4,6,54
48525,0.9.0,0,9,0,108
48526,0.4.6,0,4,6,54
48527,0.4.6,0,4,6,54
48528,0.4.6,0,4,6,54
48529,0.4.6,0,4,6,54
48530,0.4.6,0,4,6,54
48531,0.4.6,0,4,6,54
48532,0.2.6,0,2,6,30
48533,2.14.8,2,14,8,656
48534,0.4.6,0,4,6,54
48535,0.4.6,0,4,6,54
48536,0.2.6,0,2,6,30
48537,0.4.6,0,4,6,54
48538,0.2.6,0,2,6,30
48539,0.1.1,0,1,1,13
48540,0.4.6,0,4,6,54
48541,0.4.6,0,4,6,54
48542,0.4.6,0,4,6,54
48543,0.4.6,0,4,6,54
48544,0.4.6,0,4,6,54
48545,0.4.6,0,4,6,54
48546,0.1.1,0,1,1,13
48547,0.4.6,0,4,6,54
48548,0.4.6,0,4,6,54
48549,0.4.6,0,4,6,54
48550,0.4.6,0,4,6,54
48551,0.4.6,0,4,6,54
48552,0.4.6,0,4,6,54
48553,0.2.6,0,2,6,30
48554,0.4.6,0,4,6,54
48555,0.4.6,0,4,6,54
48556,0.4.6,0,4,6,54
48557,0.4.6,0,4,6,54
48558,0.4.6,0,4,6,54
48559,0.4.6,0,4,6,54
48560,0.4.6,0,4,6,54
48561,0.1.1,0,1,1,13
48562,0.4.6,0,4,6,54
48563,0.10.8,0,10,8,128
48564,0.2.6,0,2,6,30
48565,0.1.1,0,1,1,13
48566,0.2.6,0,2,6,30
48567,0.4.6,0,4,6,54
48568,0.4.6,0,4,6,54
48569,0.4.6,0,4,6,54
48570,0.4.6,0,4,6,54
48571,0.4.6,0,4,6,54
48572,0.4.6,0,4,6,54
48573,0.4.6,0,4,6,54
48574,0.1.1,0,1,1,13
48575,0.4.6,0,4,6,54
48576,0.4.6,0,4,6,54
48577,0.4.6,0,4,6,54
48578,0.4.6,0,4,6,54
48579,0.4.6,0,4,6,54
48580,0.4.6,0,4,6,54
48581,0.4.6,0,4,6,54
48582,0.4.6,0,4,6,54
48583,0.4.6,0,4,6,54
48584,0.4.6,0,4,6,54
48586,0.4.6,0,4,6,54
48587,0.4.6,0,4,6,54
48588,0.4.6,0,4,6,54
48589,0.4.6,0,4,6,54
48590,0.4.6,0,4,6,54
48591,0.4.6,0,4,6,54
48592,0.4.6,0,4,6,54
48593,0.4.6,0,4,6,54
48594,0.9.0,0,9,0,108
48595,0.4.6,0,4,6,54
48596,0.1.1,0,1,1,13
48597,0.4.6,0,4,6,54
48598,0.2.6,0,2,6,30
48599,0.4.6,0,4,6,54
48600,0.4.6,0,4,6,54
48601,0.4.6,0,4,6,54
48602,0.4.6,0,4,6,54
48603,0.4.6,0,4,6,54
48604,0.4.6,0,4,6,54
48606,0.9.0,0,9,0,108
48607,0.4.6,0,4,6,54
48608,0.4.6,0,4,6,54
48609,0.4.6,0,4,6,54
48610,0.4.6,0,4,6,54
48611,0.4.6,0,4,6,54
48612,0.2.6,0,2,6,30
48613,0.4.6,0,4,6,54
48614,0.4.6,0,4,6,54
48615,0.1.1,0,1,1,13
48616,0.4.6,0,4,6,54
48617,0.1.1,0,1,1,13
48618,0.4.6,0,4,6,54
48619,0.9.0,0,9,0,108
48620,0.4.6,0,4,6,54
48621,0.4.6,0,4,6,54
48622,0.4.6,0,4,6,54
48623,0.9.0,0,9,0,108
48624,0.4.6,0,4,6,54
48625,0.2.6,0,2,6,30
48626,0.4.6,0,4,6,54
48627,0.4.6,0,4,6,54
48628,0.4.6,0,4,6,54
48629,0.4.6,0,4,6,54
48630,0.4.6,0,4,6,54
48631,0.10.8,0,10,8,128
48632,0.4.6,0,4,6,54
48633,0.4.6,0,4,6,54
48634,0.4.6,0,4,6,54
48635,0.4.6,0,4,6,54
48637,0.4.6,0,4,6,54
48638,0.4.6,0,4,6,54
48639,0.4.6,0,4,6,54
48640,0.4.6,0,4,6,54
48641,0.4.6,0,4,6,54
48642,0.1.1,0,1,1,13
48643,0.4.6,0,4,6,54
48644,0.4.6,0,4,6,54
48645,0.4.6,0,4,6,54
48646,0.4.6,0,4,6,54
48647,0.4.6,0,4,6,54
48648,0.4.6,0,4,6,54
48649,0.4.6,0,4,6,54
48650,0.4.6,0,4,6,54
48651,0.4.6,0,4,6,54
48652,0.4.6,0,4,6,54
48653,0.4.6,0,4,6,54
48654,0.4.6,0,4,6,54
48655,0.4.6,0,4,6,54
48656,0.4.6,0,4,6,54
48657,0.4.6,0,4,6,54
48658,0.4.6,0,4,6,54
48659,0.4.6,0,4,6,54
48660,0.2.6,0,2,6,30
48661,0.4.6,0,4,6,54
48662,0.4.6,0,4,6,54
48664,0.9.0,0,9,0,108
48665,0.13.4,0,13,4,160
48666,0.2.6,0,2,6,30
48667,0.4.6,0,4,6,54
48668,0.4.6,0,4,6,54
48669,0.4.6,0,4,6,54
48670,0.9.0,0,9,0,108
48671,0.2.6,0,2,6,30
48672,0.4.6,0,4,6,54
48673,0.4.6,0,4,6,54
48674,0.4.6,0,4,6,54
48675,0.1.1,0,1,1,13
48676,0.4.6,0,4,6,54
48677,0.4.6,0,4,6,54
48678,0.4.6,0,4,6,54
48679,0.4.6,0,4,6,54
48680,0.4.6,0,4,6,54
48681,0.4.6,0,4,6,54
48683,0.4.6,0,4,6,54
48684,0.4.6,0,4,6,54
